id,class,name,rarity,collection,price_usd,owner,transaction_type,date,profit_usd
Skin_AWP_4026,http://example.org/cs2#Skin,AWP #4026,Covert,http://example.org/cs2#Collection_Dust2,572.44,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2024-11-03,-48.52
Skin_Glock-18_4027,http://example.org/cs2#Skin,Glock-18 #4027,Covert,http://example.org/cs2#Collection_Overpass,563.24,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Rent,2024-03-30,-44.65
Skin_AWP_4028,http://example.org/cs2#Skin,AWP #4028,Restricted,http://example.org/cs2#Collection_Overpass,306.96,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2024-03-31,-45.93
Skin_P90_4029,http://example.org/cs2#Skin,P90 #4029,Covert,http://example.org/cs2#Collection_Anubis,702.9,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2024-04-15,94.25
Skin_USP-S_4030,http://example.org/cs2#Skin,USP-S #4030,Classified,http://example.org/cs2#Collection_Inferno,847.88,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Gift,2024-11-17,140.49
Skin_USP-S_4031,http://example.org/cs2#Skin,USP-S #4031,Industrial,http://example.org/cs2#Collection_Dust2,265.36,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Purchase,2024-05-04,57.77
Skin_AK-47_4032,http://example.org/cs2#Skin,AK-47 #4032,MilSpec,http://example.org/cs2#Collection_Dust2,20.35,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Purchase,2024-08-01,-28.29
Skin_AWP_4033,http://example.org/cs2#Skin,AWP #4033,Consumer,http://example.org/cs2#Collection_Anubis,881.08,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2024-10-07,65.75
Skin_P90_4034,http://example.org/cs2#Skin,P90 #4034,Covert,http://example.org/cs2#Collection_Inferno,214.38,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2023-07-25,-1.11
Skin_FAMAS_4035,http://example.org/cs2#Skin,FAMAS #4035,Restricted,http://example.org/cs2#Collection_Ancient,176.63,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2023-06-06,-8.07
Skin_MP9_4036,http://example.org/cs2#Skin,MP9 #4036,Restricted,http://example.org/cs2#Collection_Ancient,88.11,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2023-09-09,-33.75
Skin_FAMAS_4037,http://example.org/cs2#Skin,FAMAS #4037,Restricted,http://example.org/cs2#Collection_Anubis,429.03,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Rent,2024-05-04,93.2
Skin_USP-S_4038,http://example.org/cs2#Skin,USP-S #4038,Industrial,http://example.org/cs2#Collection_Nuke,581.85,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Gift,2023-06-30,96.21
Skin_MAC-10_4039,http://example.org/cs2#Skin,MAC-10 #4039,Covert,http://example.org/cs2#Collection_Mirage,662.31,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2023-09-14,-0.76
Skin_MAC-10_4040,http://example.org/cs2#Skin,MAC-10 #4040,Industrial,http://example.org/cs2#Collection_Nuke,867.6,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Gift,2023-08-27,148.84
Skin_MAC-10_4041,http://example.org/cs2#Skin,MAC-10 #4041,MilSpec,http://example.org/cs2#Collection_Vertigo,602.92,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2024-05-06,-48.41
Skin_AK-47_4042,http://example.org/cs2#Skin,AK-47 #4042,Classified,http://example.org/cs2#Collection_Ancient,624.17,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Rent,2024-09-01,20.27
Skin_USP-S_4043,http://example.org/cs2#Skin,USP-S #4043,Classified,http://example.org/cs2#Collection_Ancient,427.36,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2023-04-25,7.66
Skin_M4A4_4044,http://example.org/cs2#Skin,M4A4 #4044,MilSpec,http://example.org/cs2#Collection_Mirage,228.8,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2023-04-07,84.73
Skin_AWP_4045,http://example.org/cs2#Skin,AWP #4045,Consumer,http://example.org/cs2#Collection_Nuke,689.93,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2023-07-16,121.47
Skin_Glock-18_4046,http://example.org/cs2#Skin,Glock-18 #4046,Restricted,http://example.org/cs2#Collection_Ancient,864.54,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Gift,2024-11-09,-30.41
Skin_AWP_4047,http://example.org/cs2#Skin,AWP #4047,Industrial,http://example.org/cs2#Collection_Vertigo,955.92,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2024-02-13,114.92
Skin_MP9_4048,http://example.org/cs2#Skin,MP9 #4048,Consumer,http://example.org/cs2#Collection_Cache,649.79,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-04-19,-0.97
Skin_MP9_4049,http://example.org/cs2#Skin,MP9 #4049,Covert,http://example.org/cs2#Collection_Ancient,765.45,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2024-02-21,70.68
Skin_MP9_4050,http://example.org/cs2#Skin,MP9 #4050,Restricted,http://example.org/cs2#Collection_Anubis,945.78,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2024-04-19,-35.3
Skin_FAMAS_4051,http://example.org/cs2#Skin,FAMAS #4051,Industrial,http://example.org/cs2#Collection_Mirage,147.69,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2024-07-30,-4.55
Skin_Desert Eagle_4052,http://example.org/cs2#Skin,Desert Eagle #4052,Restricted,http://example.org/cs2#Collection_Dust2,147.67,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2024-04-01,101.25
Skin_Glock-18_4053,http://example.org/cs2#Skin,Glock-18 #4053,MilSpec,http://example.org/cs2#Collection_Vertigo,998.25,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-02-14,85.6
Skin_MP9_4054,http://example.org/cs2#Skin,MP9 #4054,Covert,http://example.org/cs2#Collection_Nuke,888.89,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2023-09-01,-42.49
Skin_USP-S_4055,http://example.org/cs2#Skin,USP-S #4055,Industrial,http://example.org/cs2#Collection_Mirage,367.35,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Rent,2023-05-22,44.41
Skin_MP9_4056,http://example.org/cs2#Skin,MP9 #4056,Consumer,http://example.org/cs2#Collection_Dust2,835.97,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Gift,2023-09-30,63.19
Skin_MP9_4057,http://example.org/cs2#Skin,MP9 #4057,Restricted,http://example.org/cs2#Collection_Anubis,951.47,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Sale,2023-03-27,121.44
Skin_MP9_4058,http://example.org/cs2#Skin,MP9 #4058,Classified,http://example.org/cs2#Collection_Mirage,347.98,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Rent,2023-05-04,123.26
Skin_Desert Eagle_4059,http://example.org/cs2#Skin,Desert Eagle #4059,Consumer,http://example.org/cs2#Collection_Ancient,412.02,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Purchase,2024-05-21,102.91
Skin_Glock-18_4060,http://example.org/cs2#Skin,Glock-18 #4060,MilSpec,http://example.org/cs2#Collection_Mirage,867.98,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-05-15,-7.35
Skin_FAMAS_4061,http://example.org/cs2#Skin,FAMAS #4061,Restricted,http://example.org/cs2#Collection_Ancient,514.64,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2023-11-24,69.62
Skin_USP-S_4062,http://example.org/cs2#Skin,USP-S #4062,MilSpec,http://example.org/cs2#Collection_Ancient,479.79,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2024-05-25,107.93
Skin_MAC-10_4063,http://example.org/cs2#Skin,MAC-10 #4063,Consumer,http://example.org/cs2#Collection_Overpass,967.86,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2023-06-05,24.81
Skin_USP-S_4064,http://example.org/cs2#Skin,USP-S #4064,MilSpec,http://example.org/cs2#Collection_Cache,873.27,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2024-11-12,-17.36
Skin_Glock-18_4065,http://example.org/cs2#Skin,Glock-18 #4065,Covert,http://example.org/cs2#Collection_Cache,157.0,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Purchase,2024-10-13,-28.59
Skin_AWP_4066,http://example.org/cs2#Skin,AWP #4066,Classified,http://example.org/cs2#Collection_Overpass,232.35,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2024-07-07,5.29
Skin_Glock-18_4067,http://example.org/cs2#Skin,Glock-18 #4067,MilSpec,http://example.org/cs2#Collection_Mirage,821.98,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Gift,2024-07-18,139.92
Skin_AWP_4068,http://example.org/cs2#Skin,AWP #4068,Consumer,http://example.org/cs2#Collection_Vertigo,110.71,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2024-07-27,52.01
Skin_MP9_4069,http://example.org/cs2#Skin,MP9 #4069,MilSpec,http://example.org/cs2#Collection_Mirage,252.9,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2024-04-16,10.87
Skin_P90_4070,http://example.org/cs2#Skin,P90 #4070,Classified,http://example.org/cs2#Collection_Anubis,573.08,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2023-10-22,17.64
Skin_AWP_4071,http://example.org/cs2#Skin,AWP #4071,Restricted,http://example.org/cs2#Collection_Overpass,544.58,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2024-10-23,140.13
Skin_FAMAS_4072,http://example.org/cs2#Skin,FAMAS #4072,MilSpec,http://example.org/cs2#Collection_Ancient,448.5,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2023-02-17,8.04
Skin_FAMAS_4073,http://example.org/cs2#Skin,FAMAS #4073,MilSpec,http://example.org/cs2#Collection_Anubis,846.21,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Gift,2024-07-05,97.02
Skin_USP-S_4074,http://example.org/cs2#Skin,USP-S #4074,Consumer,http://example.org/cs2#Collection_Ancient,73.9,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Gift,2023-08-26,52.04
Skin_FAMAS_4075,http://example.org/cs2#Skin,FAMAS #4075,Industrial,http://example.org/cs2#Collection_Anubis,392.59,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2023-09-06,25.15
Skin_M4A4_4076,http://example.org/cs2#Skin,M4A4 #4076,Industrial,http://example.org/cs2#Collection_Overpass,630.67,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2023-10-04,37.83
Skin_FAMAS_4077,http://example.org/cs2#Skin,FAMAS #4077,Restricted,http://example.org/cs2#Collection_Cache,929.32,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Purchase,2023-04-30,-8.24
Skin_Glock-18_4078,http://example.org/cs2#Skin,Glock-18 #4078,MilSpec,http://example.org/cs2#Collection_Overpass,262.74,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Rent,2024-10-02,37.28
Skin_USP-S_4079,http://example.org/cs2#Skin,USP-S #4079,Classified,http://example.org/cs2#Collection_Dust2,223.58,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2024-10-21,145.65
Skin_Desert Eagle_4080,http://example.org/cs2#Skin,Desert Eagle #4080,Classified,http://example.org/cs2#Collection_Mirage,444.49,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2023-03-13,34.95
Skin_USP-S_4081,http://example.org/cs2#Skin,USP-S #4081,Covert,http://example.org/cs2#Collection_Vertigo,557.09,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2024-02-19,127.75
Skin_AK-47_4082,http://example.org/cs2#Skin,AK-47 #4082,Consumer,http://example.org/cs2#Collection_Dust2,705.87,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2023-08-30,104.99
Skin_AK-47_4083,http://example.org/cs2#Skin,AK-47 #4083,Covert,http://example.org/cs2#Collection_Mirage,311.97,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2023-04-25,26.53
Skin_Desert Eagle_4084,http://example.org/cs2#Skin,Desert Eagle #4084,Consumer,http://example.org/cs2#Collection_Mirage,292.15,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2024-10-24,89.13
Skin_Desert Eagle_4085,http://example.org/cs2#Skin,Desert Eagle #4085,Restricted,http://example.org/cs2#Collection_Anubis,23.88,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Gift,2023-10-15,79.36
Skin_Glock-18_4086,http://example.org/cs2#Skin,Glock-18 #4086,MilSpec,http://example.org/cs2#Collection_Cache,310.61,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2024-05-18,94.62
Skin_AK-47_4087,http://example.org/cs2#Skin,AK-47 #4087,Consumer,http://example.org/cs2#Collection_Nuke,282.99,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2024-11-19,-46.19
Skin_USP-S_4088,http://example.org/cs2#Skin,USP-S #4088,Classified,http://example.org/cs2#Collection_Cache,714.03,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2024-05-26,10.01
Skin_FAMAS_4089,http://example.org/cs2#Skin,FAMAS #4089,Industrial,http://example.org/cs2#Collection_Cache,245.2,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Purchase,2023-05-01,-42.36
Skin_USP-S_4090,http://example.org/cs2#Skin,USP-S #4090,Classified,http://example.org/cs2#Collection_Inferno,222.89,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Gift,2024-09-30,103.93
Skin_M4A4_4091,http://example.org/cs2#Skin,M4A4 #4091,Industrial,http://example.org/cs2#Collection_Dust2,755.35,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2023-08-21,100.04
Skin_AK-47_4092,http://example.org/cs2#Skin,AK-47 #4092,Consumer,http://example.org/cs2#Collection_Inferno,818.93,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2024-07-12,-21.78
Skin_FAMAS_4093,http://example.org/cs2#Skin,FAMAS #4093,Covert,http://example.org/cs2#Collection_Anubis,837.8,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Purchase,2023-09-15,105.82
Skin_USP-S_4094,http://example.org/cs2#Skin,USP-S #4094,Classified,http://example.org/cs2#Collection_Ancient,654.81,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Purchase,2023-02-18,37.49
Skin_Glock-18_4095,http://example.org/cs2#Skin,Glock-18 #4095,Restricted,http://example.org/cs2#Collection_Anubis,779.82,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Rent,2024-05-10,33.0
Skin_M4A4_4096,http://example.org/cs2#Skin,M4A4 #4096,Covert,http://example.org/cs2#Collection_Dust2,339.03,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Gift,2024-10-30,48.27
Skin_MP9_4097,http://example.org/cs2#Skin,MP9 #4097,Covert,http://example.org/cs2#Collection_Ancient,662.66,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2024-05-15,-6.22
Skin_AK-47_4098,http://example.org/cs2#Skin,AK-47 #4098,Consumer,http://example.org/cs2#Collection_Cache,30.16,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2023-02-09,81.48
Skin_M4A4_4099,http://example.org/cs2#Skin,M4A4 #4099,Covert,http://example.org/cs2#Collection_Nuke,593.58,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Gift,2024-03-27,1.68
Skin_Desert Eagle_4100,http://example.org/cs2#Skin,Desert Eagle #4100,Industrial,http://example.org/cs2#Collection_Overpass,570.78,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Gift,2024-11-13,140.95
Skin_FAMAS_4101,http://example.org/cs2#Skin,FAMAS #4101,Covert,http://example.org/cs2#Collection_Nuke,984.39,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Gift,2024-06-06,80.57
Skin_Desert Eagle_4102,http://example.org/cs2#Skin,Desert Eagle #4102,Industrial,http://example.org/cs2#Collection_Anubis,627.94,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2023-11-02,46.78
Skin_MP9_4103,http://example.org/cs2#Skin,MP9 #4103,Industrial,http://example.org/cs2#Collection_Vertigo,611.99,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2023-06-17,100.67
Skin_P90_4104,http://example.org/cs2#Skin,P90 #4104,Classified,http://example.org/cs2#Collection_Dust2,62.32,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2024-03-02,87.84
Skin_Desert Eagle_4105,http://example.org/cs2#Skin,Desert Eagle #4105,Classified,http://example.org/cs2#Collection_Nuke,426.79,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2023-03-15,11.59
Skin_AK-47_4106,http://example.org/cs2#Skin,AK-47 #4106,Restricted,http://example.org/cs2#Collection_Overpass,834.57,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2023-11-28,74.48
Skin_Glock-18_4107,http://example.org/cs2#Skin,Glock-18 #4107,Industrial,http://example.org/cs2#Collection_Ancient,50.08,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Gift,2024-09-25,133.14
Skin_AWP_4108,http://example.org/cs2#Skin,AWP #4108,Covert,http://example.org/cs2#Collection_Dust2,961.88,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Gift,2024-11-27,141.13
Skin_FAMAS_4109,http://example.org/cs2#Skin,FAMAS #4109,Consumer,http://example.org/cs2#Collection_Cache,280.16,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Sale,2024-05-31,19.73
Skin_P90_4110,http://example.org/cs2#Skin,P90 #4110,Consumer,http://example.org/cs2#Collection_Mirage,117.19,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2024-07-04,109.08
Skin_MP9_4111,http://example.org/cs2#Skin,MP9 #4111,Restricted,http://example.org/cs2#Collection_Vertigo,328.83,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2023-10-24,-11.97
Skin_Glock-18_4112,http://example.org/cs2#Skin,Glock-18 #4112,Restricted,http://example.org/cs2#Collection_Mirage,976.54,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Purchase,2023-02-27,52.63
Skin_Desert Eagle_4113,http://example.org/cs2#Skin,Desert Eagle #4113,Restricted,http://example.org/cs2#Collection_Nuke,240.59,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2024-07-02,-18.64
Skin_MAC-10_4114,http://example.org/cs2#Skin,MAC-10 #4114,Classified,http://example.org/cs2#Collection_Nuke,516.61,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2023-05-31,-36.79
Skin_Desert Eagle_4115,http://example.org/cs2#Skin,Desert Eagle #4115,Covert,http://example.org/cs2#Collection_Nuke,591.71,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Sale,2024-02-05,19.03
Skin_Desert Eagle_4116,http://example.org/cs2#Skin,Desert Eagle #4116,MilSpec,http://example.org/cs2#Collection_Overpass,186.33,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Gift,2024-02-20,81.69
Skin_MP9_4117,http://example.org/cs2#Skin,MP9 #4117,Restricted,http://example.org/cs2#Collection_Vertigo,932.87,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2024-01-17,102.9
Skin_Glock-18_4118,http://example.org/cs2#Skin,Glock-18 #4118,Restricted,http://example.org/cs2#Collection_Mirage,319.19,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2023-06-24,96.4
Skin_MP9_4119,http://example.org/cs2#Skin,MP9 #4119,MilSpec,http://example.org/cs2#Collection_Dust2,790.05,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Gift,2024-01-23,-26.2
Skin_P90_4120,http://example.org/cs2#Skin,P90 #4120,Covert,http://example.org/cs2#Collection_Overpass,710.5,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Gift,2023-05-04,75.21
Skin_M4A4_4121,http://example.org/cs2#Skin,M4A4 #4121,Consumer,http://example.org/cs2#Collection_Ancient,819.37,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Sale,2023-03-23,25.1
Skin_USP-S_4122,http://example.org/cs2#Skin,USP-S #4122,Industrial,http://example.org/cs2#Collection_Nuke,656.02,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2024-02-08,63.86
Skin_P90_4123,http://example.org/cs2#Skin,P90 #4123,Covert,http://example.org/cs2#Collection_Dust2,568.09,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2024-09-24,79.6
Skin_M4A4_4124,http://example.org/cs2#Skin,M4A4 #4124,Restricted,http://example.org/cs2#Collection_Mirage,53.23,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Gift,2023-02-19,112.34
Skin_Desert Eagle_4125,http://example.org/cs2#Skin,Desert Eagle #4125,Covert,http://example.org/cs2#Collection_Ancient,742.76,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Sale,2024-08-14,5.91
Skin_MP9_4126,http://example.org/cs2#Skin,MP9 #4126,Industrial,http://example.org/cs2#Collection_Inferno,989.7,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2024-04-07,107.41
Skin_Desert Eagle_4127,http://example.org/cs2#Skin,Desert Eagle #4127,Restricted,http://example.org/cs2#Collection_Vertigo,266.53,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2023-07-28,65.74
Skin_Glock-18_4128,http://example.org/cs2#Skin,Glock-18 #4128,Industrial,http://example.org/cs2#Collection_Nuke,563.11,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Sale,2024-01-11,100.81
Skin_FAMAS_4129,http://example.org/cs2#Skin,FAMAS #4129,Restricted,http://example.org/cs2#Collection_Vertigo,590.58,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Gift,2023-03-11,71.21
Skin_AK-47_4130,http://example.org/cs2#Skin,AK-47 #4130,Classified,http://example.org/cs2#Collection_Inferno,313.75,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2023-12-29,57.97
Skin_M4A4_4131,http://example.org/cs2#Skin,M4A4 #4131,Classified,http://example.org/cs2#Collection_Ancient,263.45,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Sale,2023-06-30,-20.01
Skin_P90_4132,http://example.org/cs2#Skin,P90 #4132,Consumer,http://example.org/cs2#Collection_Vertigo,212.81,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Rent,2023-03-11,109.33
Skin_AK-47_4133,http://example.org/cs2#Skin,AK-47 #4133,MilSpec,http://example.org/cs2#Collection_Anubis,398.05,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Rent,2023-05-30,50.02
Skin_P90_4134,http://example.org/cs2#Skin,P90 #4134,Consumer,http://example.org/cs2#Collection_Dust2,849.48,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2023-05-12,126.19
Skin_AWP_4135,http://example.org/cs2#Skin,AWP #4135,Consumer,http://example.org/cs2#Collection_Cache,818.87,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Rent,2024-02-21,133.57
Skin_AWP_4136,http://example.org/cs2#Skin,AWP #4136,MilSpec,http://example.org/cs2#Collection_Nuke,819.43,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2024-08-11,134.59
Skin_AK-47_4137,http://example.org/cs2#Skin,AK-47 #4137,Classified,http://example.org/cs2#Collection_Vertigo,340.23,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2023-10-06,-20.12
Skin_FAMAS_4138,http://example.org/cs2#Skin,FAMAS #4138,Restricted,http://example.org/cs2#Collection_Nuke,987.63,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2023-05-13,28.35
Skin_MP9_4139,http://example.org/cs2#Skin,MP9 #4139,Industrial,http://example.org/cs2#Collection_Anubis,492.27,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2024-06-23,131.97
Skin_FAMAS_4140,http://example.org/cs2#Skin,FAMAS #4140,Consumer,http://example.org/cs2#Collection_Ancient,43.28,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Sale,2023-06-22,-2.05
Skin_P90_4141,http://example.org/cs2#Skin,P90 #4141,Industrial,http://example.org/cs2#Collection_Nuke,446.88,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2024-03-28,10.82
Skin_MAC-10_4142,http://example.org/cs2#Skin,MAC-10 #4142,Covert,http://example.org/cs2#Collection_Dust2,194.47,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Gift,2023-06-09,18.78
Skin_USP-S_4143,http://example.org/cs2#Skin,USP-S #4143,Restricted,http://example.org/cs2#Collection_Cache,804.9,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2023-06-20,15.89
Skin_M4A4_4144,http://example.org/cs2#Skin,M4A4 #4144,MilSpec,http://example.org/cs2#Collection_Anubis,424.73,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Gift,2023-01-27,132.0
Skin_MP9_4145,http://example.org/cs2#Skin,MP9 #4145,MilSpec,http://example.org/cs2#Collection_Dust2,785.27,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2023-10-03,-42.89
Skin_M4A4_4146,http://example.org/cs2#Skin,M4A4 #4146,MilSpec,http://example.org/cs2#Collection_Nuke,693.24,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Purchase,2024-01-14,133.07
Skin_MP9_4147,http://example.org/cs2#Skin,MP9 #4147,Consumer,http://example.org/cs2#Collection_Mirage,469.13,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Sale,2023-10-15,63.53
Skin_USP-S_4148,http://example.org/cs2#Skin,USP-S #4148,Restricted,http://example.org/cs2#Collection_Dust2,282.13,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2024-09-30,-35.17
Skin_AK-47_4149,http://example.org/cs2#Skin,AK-47 #4149,Industrial,http://example.org/cs2#Collection_Ancient,962.6,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2024-01-24,69.62
Skin_P90_4150,http://example.org/cs2#Skin,P90 #4150,Consumer,http://example.org/cs2#Collection_Anubis,479.49,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-09-19,75.29
Skin_Glock-18_4151,http://example.org/cs2#Skin,Glock-18 #4151,Restricted,http://example.org/cs2#Collection_Ancient,920.89,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2023-12-26,56.72
Skin_USP-S_4152,http://example.org/cs2#Skin,USP-S #4152,Consumer,http://example.org/cs2#Collection_Ancient,772.4,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Purchase,2023-03-10,129.77
